UserName,text,created_at,followers_count,retweet_count,favorite_count,TweetID,Retweeted,UserID,language,verified
realDonaldTrump,RT @EricTrump: The crowds and the spirit outside the Amway Center waiting for @realDonaldTrump is absolutely incredible! #Orlando #2020 #Ma…,Sat Jun 22 15:58:50 +0000 2019,61443823,8524,0,1142461955900420096,False,25073877,,True
realDonaldTrump,"RT @EricTrump: This isn’t a campaign, this is a movement! Thank you Orlando - we love you! #Florida #KeepAmericaGreat 🇺🇸🇺🇸🇺🇸 https://t.co/M…",Sat Jun 22 15:58:37 +0000 2019,61443823,12776,0,1142461901445718016,False,25073877,,True
realDonaldTrump,Looking good. We MUST WIN to KEEP AMERICA GREAT! https://t.co/ADULIQ0tO1,Sat Jun 22 15:58:15 +0000 2019,61443823,11746,54824,1142461806935445504,False,25073877,,True
realDonaldTrump,RT @EricTrump: Behind the scenes in #Orlando - what an amazing night! ⁦@DonaldJTrumpJr⁩ ⁦@IvankaTrump⁩ https://t.co/DRqicdEFFY,Sat Jun 22 15:56:52 +0000 2019,61443823,7148,0,1142461457495470082,False,25073877,,True
realDonaldTrump,Stock Market is on track to have the best June in over 50 years! Thank you Mr. President! @WSJ,Sat Jun 22 14:13:16 +0000 2019,61443823,14562,81455,1142435387496902656,False,25073877,,True
realDonaldTrump,"When people come into our Country illegally, they will be DEPORTED!",Sat Jun 22 12:32:25 +0000 2019,61443823,38244,197119,1142410006513500161,False,25073877,,True
realDonaldTrump,The people that Ice will apprehend have already been ordered to be deported. This means that they have run from the… https://t.co/x6RAdp8dfv,Sat Jun 22 12:30:27 +0000 2019,61443823,26888,111420,1142409512240013313,False,25073877,,True
realDonaldTrump,"RT @Jim_Jordan: There is a crisis at our border. Time for Congress to wake up, secure the border, and #DoWhatWeSaid. https://t.co/GCCJ9sYDkR",Sat Jun 22 02:52:20 +0000 2019,61443823,13277,0,1142264023825735681,False,25073877,,True
realDonaldTrump,"RT @RepMarkMeadows: The irony of Washington Democrats all but ignoring the dire situation at the border: they're calling it a ""manufactured…",Sat Jun 22 02:51:59 +0000 2019,61443823,14707,0,1142263935904747520,False,25073877,,True
realDonaldTrump,"RT @GOP: Under @realDonaldTrump’s leadership, Florida is THRIVING! 
 
Read more from Pam Bondi— former AG of Florida⬇️
https://t.co/pLNpaO4…",Sat Jun 22 02:49:45 +0000 2019,61443823,8453,0,1142263375327584258,False,25073877,,True
realDonaldTrump,https://t.co/JDS4zUXXJG,Fri Jun 21 19:50:23 +0000 2019,61443823,78402,301301,1142157838153895941,False,25073877,,True
realDonaldTrump,"....proportionate to shooting down an unmanned drone. I am in no hurry, our Military is rebuilt, new,  and ready to… https://t.co/P6Wp3wybdZ",Fri Jun 21 13:03:18 +0000 2019,61443823,29512,145035,1142055392488374272,False,25073877,,True
